frame_id,timestamp,px,py,pz,qx,qy,qz,qw
456737,1775274309.930584,1.7895244359970093,0.13532555103302002,2.314075231552124,0.012467590160667896,0.0596897155046463,0.3755234181880951,0.9248047471046448
456738,1775274309.941695,1.7895984649658203,0.13520893454551697,2.314114570617676,0.011639874428510666,0.05983457714319229,0.3759101331233978,0.9246491193771362
456739,1775274309.9528062,1.7896063327789307,0.13516588509082794,2.314112424850464,0.011567998677492142,0.05980442091822624,0.3760673999786377,0.9245879650115967
456740,1775274309.9639173,1.7895702123641968,0.13527138531208038,2.3140780925750732,0.01201579999178648,0.05977104976773262,0.3755752444267273,0.9247844815254211
456741,1775274309.9750285,1.7895171642303467,0.13529695570468903,2.314042806625366,0.01231283601373434,0.059726398438215256,0.37548577785491943,0.9248197674751282
456742,1775274309.9861395,1.7895623445510864,0.13523328304290771,2.3140671253204346,0.011703654192388058,0.05980351194739342,0.3757932484149933,0.9246978163719177
456743,1775274309.9972506,1.7896169424057007,0.13514074683189392,2.3140687942504883,0.011483597569167614,0.06003875285387039,0.37598544359207153,0.9246072173118591
456744,1775274310.0083618,1.7895519733428955,0.13521917164325714,2.3140809535980225,0.011584863066673279,0.05998086556792259,0.375622034072876,0.9247573614120483
456745,1775274310.0194728,1.7895587682724,0.13534069061279297,2.314051628112793,0.012092797085642815,0.05983860045671463,0.37526652216911316,0.9249044060707092
456746,1775274310.0305839,1.7895488739013672,0.13521115481853485,2.3140058517456055,0.011961112730205059,0.059911392629146576,0.37542855739593506,0.9248356223106384
456747,1775274310.041695,1.789609432220459,0.135191410779953,2.3140413761138916,0.011563681066036224,0.06008510664105415,0.3757016062736511,0.9247184991836548
456748,1775274310.0528061,1.7895832061767578,0.1352328509092331,2.3140218257904053,0.01165118720382452,0.06009150668978691,0.3753022253513336,0.9248791933059692
456749,1775274310.0639174,1.7896047830581665,0.13522940874099731,2.3140687942504883,0.011650419794023037,0.06017965078353882,0.37542399764060974,0.9248239994049072
456750,1775274310.0750284,1.7895842790603638,0.13534031808376312,2.3140382766723633,0.012174993753433228,0.06005540490150452,0.3749408423900604,0.9250213503837585
456751,1775274310.0861394,1.7896291017532349,0.13529226183891296,2.3140687942504883,0.011750242672860622,0.06028097867965698,0.3750593066215515,0.9249641299247742
456752,1775274310.0972507,1.7895668745040894,0.13529525697231293,2.314042329788208,0.011713733896613121,0.06029985100030899,0.37486493587493896,0.9250421524047852
456753,1775274310.1083617,1.7895573377609253,0.13532908260822296,2.3140408992767334,0.011933589354157448,0.06035616621375084,0.37462836503982544,0.9251315593719482
456754,1775274310.119473,1.7895030975341797,0.13536934554576874,2.3140408992767334,0.011690953746438026,0.06030022352933884,0.37472641468048096,0.9250985980033875
456755,1775274310.130584,1.7895258665084839,0.13529042899608612,2.3140320777893066,0.011464820243418217,0.060365911573171616,0.37495025992393494,0.9250063896179199
456756,1775274310.141695,1.7895480394363403,0.13522067666053772,2.313992977142334,0.01149778813123703,0.06042240932583809,0.37511101365089417,0.9249371290206909
456757,1775274310.1528063,1.7895501852035522,0.1351715326309204,2.3139922618865967,0.011443424038589,0.06049594283103943,0.3752502202987671,0.9248765110969543
456758,1775274310.1639173,1.7895407676696777,0.1351180225610733,2.313985824584961,0.011055778712034225,0.060656800866127014,0.37523385882377625,0.9248773455619812
456759,1775274310.1750283,1.789495825767517,0.13516251742839813,2.313925266265869,0.011189496144652367,0.06070498377084732,0.37512052059173584,0.924918532371521
456760,1775274310.1861396,1.7895050048828125,0.13510146737098694,2.313920021057129,0.011109467595815659,0.06084873899817467,0.37521204352378845,0.9248729944229126
456761,1775274310.1972506,1.7894967794418335,0.13509181141853333,2.3138976097106934,0.010860963724553585,0.060988884419202805,0.37532567977905273,0.9248205423355103
456762,1775274310.2083619,1.7894986867904663,0.1351121962070465,2.313889980316162,0.0109943812713027,0.0609363354742527,0.3750734329223633,0.9249247908592224
456763,1775274310.219473,1.7895019054412842,0.13513247668743134,2.3138842582702637,0.010926398448646069,0.06088022515177727,0.37528088688850403,0.9248451590538025
456764,1775274310.230584,1.789509892463684,0.13516660034656525,2.313915729522705,0.01052263006567955,0.061013273894786835,0.3753843903541565,0.9247990250587463
456765,1775274310.2416952,1.7895337343215942,0.13513316214084625,2.3138890266418457,0.010767235420644283,0.0609872080385685,0.37540701031684875,0.924788773059845
456766,1775274310.2528062,1.7895126342773438,0.13517068326473236,2.313937187194824,0.010649967007339,0.06102994829416275,0.3753845989704132,0.9247964024543762
456767,1775274310.2639172,1.7895194292068481,0.13515350222587585,2.31392765045166,0.010958566330373287,0.06097513064742088,0.375352680683136,0.9248093366622925
456768,1775274310.2750285,1.7895660400390625,0.13511872291564941,2.3139243125915527,0.010776337236166,0.060918502509593964,0.3755371868610382,0.9247403144836426
456769,1775274310.2861395,1.7895543575286865,0.13513340055942535,2.3139114379882812,0.010775730013847351,0.06101420149207115,0.37545475363731384,0.9247675538063049
456770,1775274310.2972507,1.7895530462265015,0.13516710698604584,2.3138999938964844,0.01098489761352539,0.06088748574256897,0.3753875494003296,0.9248006939888
456771,1775274310.3083618,1.7895376682281494,0.13524141907691956,2.3139381408691406,0.011097469367086887,0.06087377294898033,0.3753706216812134,0.924807071685791
456772,1775274310.3194728,1.7895753383636475,0.13515423238277435,2.3139281272888184,0.011001909151673317,0.0609612762928009,0.37554576992988586,0.9247313737869263
456773,1775274310.330584,1.789509892463684,0.13517388701438904,2.313948154449463,0.010550717823207378,0.061010293662548065,0.3754189908504486,0.9247848987579346
456774,1775274310.341695,1.789551854133606,0.13513246178627014,2.313917875289917,0.010748450644314289,0.06099369004368782,0.37547197937965393,0.9247621297836304
456775,1775274310.352806,1.7895623445510864,0.135122150182724,2.31392502784729,0.010787945240736008,0.0609985888004303,0.37548089027404785,0.9247577786445618
456776,1775274310.3639174,1.7895522117614746,0.13516171276569366,2.313913106918335,0.011111230589449406,0.06084523722529411,0.37545186281204224,0.9247757792472839
456777,1775274310.3750284,1.7895350456237793,0.1351582258939743,2.313894748687744,0.01114740502089262,0.060820143669843674,0.37548649311065674,0.9247629642486572
456778,1775274310.3861396,1.7895783185958862,0.13507388532161713,2.3139326572418213,0.010638393461704254,0.06096912920475006,0.375664085149765,0.9246870279312134
456779,1775274310.3972507,1.7895703315734863,0.13512416183948517,2.3139278888702393,0.0108491200953722,0.06091337278485298,0.3755474090576172,0.9247356057167053
456780,1775274310.4083617,1.7895431518554688,0.13517440855503082,2.3139326572418213,0.011116592213511467,0.060931093990802765,0.37534865736961365,0.9248120188713074
456781,1775274310.419473,1.7895270586013794,0.13520032167434692,2.3139047622680664,0.01129353977739811,0.060741622000932693,0.37533819675445557,0.9248265624046326
456782,1775274310.430584,1.7895647287368774,0.13519486784934998,2.3139538764953613,0.01078188605606556,0.060797709971666336,0.3755756914615631,0.9247325658798218
456783,1775274310.441695,1.78956139087677,0.1351267397403717,2.3139772415161133,0.010491169057786465,0.0609593503177166,0.3755481541156769,0.9247364401817322
456784,1775274310.4528062,1.7895442247390747,0.1351763904094696,2.3139238357543945,0.011014441028237343,0.060818638652563095,0.3752511143684387,0.9248602390289307
456785,1775274310.4639173,1.78950834274292,0.13521631062030792,2.313892126083374,0.01132078655064106,0.06067269295454025,0.3752124011516571,0.9248818159103394
456786,1775274310.4750285,1.7895399332046509,0.1351618617773056,2.313899517059326,0.011079744435846806,0.06077370047569275,0.3755139112472534,0.9247556924819946
456787,1775274310.4861395,1.789512038230896,0.13515165448188782,2.313900947570801,0.011083065532147884,0.06077868118882179,0.3753599524497986,0.9248179197311401
456788,1775274310.4972506,1.7895549535751343,0.13508404791355133,2.313924551010132,0.010787948034703732,0.060973167419433594,0.3756515085697174,0.9246901869773865
456789,1775274310.5083618,1.7895194292068481,0.13509167730808258,2.3139126300811768,0.010861851274967194,0.06096242368221283,0.37559616565704346,0.9247124791145325
456790,1775274310.5194728,1.7894994020462036,0.13509680330753326,2.3139002323150635,0.01080157607793808,0.06093359738588333,0.3755393326282501,0.9247381687164307
456791,1775274310.5305839,1.7895033359527588,0.1350506842136383,2.31388783454895,0.010554511100053787,0.06097165122628212,0.3758857250213623,0.9245977401733398
456792,1775274310.541695,1.7894731760025024,0.13503122329711914,2.31387996673584,0.010534621775150299,0.0610109344124794,0.3757425844669342,0.9246535897254944
456793,1775274310.5528061,1.7894498109817505,0.13501156866550446,2.3138482570648193,0.010359548963606358,0.06100727990269661,0.3757539689540863,0.9246511459350586
456794,1775274310.5639174,1.7894681692123413,0.1349567472934723,2.3138413429260254,0.010127827525138855,0.06104440614581108,0.37598612904548645,0.9245568513870239
456795,1775274310.5750284,1.7894355058670044,0.13494229316711426,2.3137764930725098,0.010421809740364552,0.060784585773944855,0.3761387765407562,0.9245086908340454
456796,1775274310.5861394,1.7894376516342163,0.1348814219236374,2.3137717247009277,0.010228936560451984,0.06083594262599945,0.3762747049331665,0.9244521260261536
456797,1775274310.5972507,1.7894567251205444,0.1348842978477478,2.3137474060058594,0.010380633175373077,0.06070201098918915,0.37639549374580383,0.9244100451469421
456798,1775274310.6083617,1.7893832921981812,0.13480375707149506,2.313664674758911,0.009997326880693436,0.060959555208683014,0.3762300908565521,0.9244646430015564
456799,1775274310.619473,1.7893480062484741,0.13476791977882385,2.3136801719665527,0.009731481783092022,0.060903195291757584,0.37647363543510437,0.9243720769882202
456800,1775274310.630584,1.7893507480621338,0.13471366465091705,2.313633918762207,0.009477490559220314,0.06108129024505615,0.3764885365962982,0.9243568778038025
456801,1775274310.641695,1.7892818450927734,0.13474538922309875,2.3136019706726074,0.010097806341946125,0.060759905725717545,0.376533180475235,0.924353301525116
456802,1775274310.6528063,1.7892861366271973,0.13471707701683044,2.313586473464966,0.009853963740170002,0.06080321595072746,0.37664514780044556,0.9243074655532837
456803,1775274310.6639173,1.7892680168151855,0.13464747369289398,2.3135509490966797,0.00944544654339552,0.06094830110669136,0.37679922580718994,0.9242393374443054
456804,1775274310.6750283,1.7892208099365234,0.1345738172531128,2.3135154247283936,0.009164035320281982,0.060912422835826874,0.3770478069782257,0.9241432547569275
456805,1775274310.6861396,1.7891676425933838,0.13451850414276123,2.313462018966675,0.00892353430390358,0.060790665447711945,0.37725844979286194,0.9240676164627075
456806,1775274310.6972506,1.789137363433838,0.13450990617275238,2.3133883476257324,0.009158938191831112,0.060698945075273514,0.3772761821746826,0.9240641593933105
456807,1775274310.7083619,1.7890911102294922,0.13443651795387268,2.313361167907715,0.009036771021783352,0.060622502118349075,0.3774612247943878,0.9239947199821472
456808,1775274310.719473,1.7891016006469727,0.1343042105436325,2.313354015350342,0.008381672203540802,0.06082553416490555,0.37785133719444275,0.923828125
456809,1775274310.730584,1.789138674736023,0.13425782322883606,2.3133418560028076,0.008252143859863281,0.06093795225024223,0.3780979812145233,0.9237208962440491
456810,1775274310.7416952,1.7890956401824951,0.13427075743675232,2.313307762145996,0.008654393255710602,0.06082520633935928,0.3778573274612427,0.9238231778144836
456811,1775274310.7528062,1.789054274559021,0.13434351980686188,2.313262939453125,0.008987436071038246,0.0607120618224144,0.37779074907302856,0.9238547086715698
456812,1775274310.7639172,1.7890446186065674,0.13425502181053162,2.3132662773132324,0.008460613898932934,0.06068304553627968,0.377876877784729,0.923826277256012
456813,1775274310.7750285,1.7891249656677246,0.13415855169296265,2.3132803440093994,0.008175158873200417,0.06098911538720131,0.37815430760383606,0.9236952066421509
456814,1775274310.7861395,1.7890708446502686,0.13418062031269073,2.3132622241973877,0.008105992339551449,0.060951828956604004,0.378242552280426,0.9236621260643005
456815,1775274310.7972507,1.789050579071045,0.13421611487865448,2.313237190246582,0.008097870275378227,0.061150308698415756,0.3782888948917389,0.9236301183700562
456816,1775274310.8083618,1.7889763116836548,0.13422828912734985,2.3131866455078125,0.008207747712731361,0.06087600812315941,0.37811341881752014,0.9237191081047058
456817,1775274310.8194728,1.7890584468841553,0.13419686257839203,2.313204765319824,0.008016800507903099,0.06092854589223862,0.3782748579978943,0.9236512184143066
456818,1775274310.830584,1.7891217470169067,0.13416646420955658,2.313246488571167,0.008116642944514751,0.061218589544296265,0.37818604707717896,0.9236674904823303
456819,1775274310.841695,1.7890362739562988,0.13419614732265472,2.313220739364624,0.008047101087868214,0.06100308150053024,0.37823858857154846,0.923660933971405
456820,1775274310.852806,1.7890419960021973,0.13423456251621246,2.313220977783203,0.008092052303254604,0.061170998960733414,0.3781779706478119,0.9236742258071899
456821,1775274310.8639174,1.7890270948410034,0.13424362242221832,2.3132336139678955,0.008022107183933258,0.06121281161904335,0.3781273663043976,0.9236927628517151
456822,1775274310.8750284,1.788970947265625,0.13420243561267853,2.3131978511810303,0.008093087933957577,0.06137976422905922,0.3779643774032593,0.9237477779388428
456823,1775274310.8861396,1.7889989614486694,0.13420040905475616,2.3132119178771973,0.00795987993478775,0.061195697635412216,0.3781018853187561,0.9237048625946045
456824,1775274310.8972507,1.788987159729004,0.13422338664531708,2.3131942749023438,0.007880751974880695,0.061097897589206696,0.37823253870010376,0.923658549785614
456825,1775274310.9083617,1.789042592048645,0.13422255218029022,2.313214063644409,0.00789359025657177,0.061062540858983994,0.3782814145088196,0.923640787601471
456826,1775274310.919473,1.7889763116836548,0.13421526551246643,2.313204288482666,0.007915372960269451,0.06094948947429657,0.37814247608184814,0.9237049221992493
456827,1775274310.930584,1.7890886068344116,0.134177565574646,2.313211441040039,0.008185031823813915,0.06114654988050461,0.3781585991382599,0.9236829876899719
456828,1775274310.941695,1.7890506982803345,0.13419248163700104,2.3131864070892334,0.008048447780311108,0.0610821433365345,0.37822699546813965,0.923660397529602
456829,1775274310.9528062,1.7890268564224243,0.13418780267238617,2.3131730556488037,0.008006090298295021,0.061009373515844345,0.37825462222099304,0.923654317855835
456830,1775274310.9639173,1.7890161275863647,0.13417288661003113,2.3131814002990723,0.007959735579788685,0.0610041506588459,0.3782574236392975,0.9236539006233215
456831,1775274310.9750285,1.7890723943710327,0.13416998088359833,2.3132126331329346,0.008049767464399338,0.06123322620987892,0.37836870551109314,0.9235923886299133
456832,1775274310.9861395,1.7889844179153442,0.13416989147663116,2.3131661415100098,0.008080863393843174,0.061006397008895874,0.3781588673591614,0.923693060874939
456833,1775274310.9972506,1.789026141166687,0.13417401909828186,2.3131659030914307,0.008108548820018768,0.06105007603764534,0.378233939409256,0.9236592054367065
456834,1775274311.0083618,1.7890037298202515,0.13417655229568481,2.3131704330444336,0.0078513128682971,0.061042238026857376,0.3784005641937256,0.9235936999320984
456835,1775274311.0194728,1.7889877557754517,0.1341579109430313,2.3131752014160156,0.007773991674184799,0.06085600331425667,0.3783703148365021,0.9236190319061279
456836,1775274311.0305839,1.78905189037323,0.13416139781475067,2.3131728172302246,0.008033077232539654,0.06113021820783615,0.37828171253204346,0.923634946346283
456837,1775274311.041695,1.789002537727356,0.13417227566242218,2.313148021697998,0.00789951253682375,0.061141237616539,0.37847599387168884,0.9235557317733765
456838,1775274311.0528061,1.7889879941940308,0.1341472715139389,2.3131332397460938,0.0076964679174125195,0.06101329252123833,0.37858501076698303,0.9235212802886963
456839,1775274311.0639174,1.789022445678711,0.13411454856395721,2.3131463527679443,0.0077922954224050045,0.060906536877155304,0.3785339593887329,0.9235484600067139
456840,1775274311.0750284,1.7890405654907227,0.13412971794605255,2.313162088394165,0.007747787982225418,0.06113508716225624,0.37863171100616455,0.9234936237335205
456841,1775274311.0861394,1.7889878749847412,0.13412466645240784,2.3131296634674072,0.007974198088049889,0.06101417914032936,0.37844741344451904,0.9235752820968628
456842,1775274311.0972507,1.7890009880065918,0.13412265479564667,2.313123941421509,0.00781623087823391,0.061119478195905685,0.3786221444606781,0.9234980344772339
456843,1775274311.1083617,1.7889946699142456,0.13411611318588257,2.3131227493286133,0.00772192282602191,0.0610521100461483,0.3786957263946533,0.9234731197357178
456844,1775274311.119473,1.7890007495880127,0.1340843290090561,2.3131449222564697,0.007818684913218021,0.06111200153827667,0.37853261828422546,0.9235352277755737
456845,1775274311.130584,1.7889635562896729,0.13410556316375732,2.3131260871887207,0.007775595877319574,0.061037857085466385,0.3786235451698303,0.9235032200813293
456846,1775274311.141695,1.788947343826294,0.13410872220993042,2.3131017684936523,0.007789149414747953,0.060959480702877045,0.3786778450012207,0.9234859943389893
456847,1775274311.1528063,1.7889188528060913,0.13410961627960205,2.3131027221679688,0.007582659833133221,0.06113384664058685,0.37877365946769714,0.9234368801116943
456848,1775274311.1639173,1.7889173030853271,0.13404522836208344,2.313062906265259,0.007589154411107302,0.06097846105694771,0.3788785934448242,0.9234040975570679
456849,1775274311.1750283,1.788930892944336,0.13399966061115265,2.313030481338501,0.007799497339874506,0.06077461317181587,0.3789043128490448,0.9234051704406738
456850,1775274311.1861396,1.788846731185913,0.13402517139911652,2.313037872314453,0.007802066393196583,0.06091851368546486,0.3787388801574707,0.9234635233879089
456851,1775274311.1972506,1.7888901233673096,0.1340288519859314,2.313025951385498,0.007667997851967812,0.0608474463224411,0.3790583610534668,0.9233382940292358
456852,1775274311.2083619,1.7888774871826172,0.13403604924678802,2.3130605220794678,0.007649162784218788,0.06092008575797081,0.37894025444984436,0.9233821034431458
456853,1775274311.219473,1.7889328002929688,0.13402368128299713,2.3130733966827393,0.00769183412194252,0.060894925147295,0.37902116775512695,0.9233502149581909
456854,1775274311.230584,1.788931965827942,0.13400496542453766,2.313079595565796,0.007846281863749027,0.06098048761487007,0.37905457615852356,0.9233295917510986
456855,1775274311.2416952,1.7888996601104736,0.1340211182832718,2.313044309616089,0.007851063273847103,0.06072087585926056,0.3791930675506592,0.9232897162437439
456856,1775274311.2528062,1.788896918296814,0.1340559870004654,2.3130545616149902,0.007802239153534174,0.06095533072948456,0.3789876699447632,0.9233590364456177
456857,1775274311.2639172,1.7889364957809448,0.1340050846338272,2.3130440711975098,0.007873477414250374,0.06066522374749184,0.37908950448036194,0.9233357906341553
456858,1775274311.2750285,1.7888866662979126,0.13403549790382385,2.3130671977996826,0.007740505039691925,0.060749415308237076,0.37907642126083374,0.9233366847038269
456859,1775274311.2861395,1.7888907194137573,0.1340244710445404,2.3130688667297363,0.007922946475446224,0.06081986054778099,0.3790685832500458,0.9233337640762329
456860,1775274311.2972507,1.7888096570968628,0.1340181529521942,2.31306529045105,0.00809581857174635,0.06110350042581558,0.3788038194179535,0.9234221577644348
456861,1775274311.3083618,1.7889037132263184,0.1340157836675644,2.3130764961242676,0.007907705381512642,0.06091321259737015,0.37912192940711975,0.9233058094978333
456862,1775274311.3194728,1.788922905921936,0.13402104377746582,2.3130993843078613,0.007828384637832642,0.06087755039334297,0.3790246248245239,0.9233487844467163
456863,1775274311.330584,1.788900375366211,0.13404397666454315,2.3130977153778076,0.007929076440632343,0.060878973454236984,0.3789850175380707,0.9233641028404236
456864,1775274311.341695,1.7888944149017334,0.13403823971748352,2.31308650970459,0.007988061755895615,0.060963138937950134,0.3789255917072296,0.9233824014663696
456865,1775274311.352806,1.7888635396957397,0.1340591013431549,2.313089370727539,0.007923751138150692,0.06085606664419174,0.37892982363700867,0.9233883023262024
456866,1775274311.3639174,1.7888985872268677,0.13403534889221191,2.3131165504455566,0.0078656654804945,0.06092359498143196,0.37897637486457825,0.9233652353286743
456867,1775274311.3750284,1.7888493537902832,0.13404826819896698,2.313096284866333,0.00770550686866045,0.06077831983566284,0.3790496587753296,0.9233461618423462
456868,1775274311.3861396,1.7888153791427612,0.13405098021030426,2.313093900680542,0.007681904826313257,0.06086084991693497,0.3789357542991638,0.9233875870704651
456869,1775274311.3972507,1.788788080215454,0.13403542339801788,2.3130736351013184,0.00789410900324583,0.06118789315223694,0.3788621425628662,0.9233944416046143
456870,1775274311.4083617,1.7888044118881226,0.13405026495456696,2.313091516494751,0.007824890315532684,0.0608878955245018,0.37891483306884766,0.923393189907074
456871,1775274311.419473,1.7888351678848267,0.13403134047985077,2.3130972385406494,0.007679444272071123,0.06070316582918167,0.3789588510990143,0.9233885407447815
456872,1775274311.430584,1.7888432741165161,0.13402250409126282,2.313117027282715,0.007685947231948376,0.060864873230457306,0.37893033027648926,0.9233895540237427
456873,1775274311.441695,1.7888522148132324,0.13402098417282104,2.313117027282715,0.007682813331484795,0.060904715210199356,0.37895628809928894,0.9233763217926025
456874,1775274311.4528062,1.788843035697937,0.13399967551231384,2.313103675842285,0.007723991293460131,0.06077655404806137,0.37906357645988464,0.9233403205871582
456875,1775274311.4639173,1.7888097763061523,0.1340097337961197,2.313098907470703,0.00784124992787838,0.06069193407893181,0.3792053461074829,0.9232866764068604
456876,1775274311.4750285,1.7887959480285645,0.1340077966451645,2.313103675842285,0.007752991281449795,0.060700517147779465,0.37911131978034973,0.9233255386352539
456877,1775274311.4861395,1.788841724395752,0.1339903324842453,2.3131155967712402,0.0076636080630123615,0.06078984588384628,0.379085898399353,0.9233307838439941
456878,1775274311.4972506,1.7888802289962769,0.13399486243724823,2.313161849975586,0.007633982691913843,0.060640253126621246,0.3790352940559387,0.9233617186546326
